;time_stamp;Name;Kernel;feature_cnt;type;Train_News;Train_Spam;Test_News;Test_Spam;True_News;True_Spam;False_News;False_Spam;Accuracy;Kappa;rauc;duration;News_TPR;News_FPR;News_Prec;News_Recall;News_F1;Spam_TPR;Spam_FPR;Spam_Prec;Spam_Recall;Spam_F1
4316;2017_09_14_20:21:36;LogisticRegression;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;207.0;259.0;28.0;89.0;79.93;59.98;80.09;8.918;0.7;0.1;0.88;0.7;0.78;0.9;0.3;0.74;0.9;0.81
4317;2017_09_14_20:22:10;NaiveBayes;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;136.0;277.0;10.0;160.0;70.84;42.13;71.23;33.644;0.46;0.03;0.93;0.46;0.62;0.97;0.54;0.63;0.97;0.76
4318;2017_09_14_20:22:19;MultinomialNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;217.0;214.0;73.0;79.0;73.93;47.86;73.94;9.098;0.73;0.25;0.75;0.73;0.74;0.75;0.27;0.73;0.75;0.74
4319;2017_09_14_20:22:28;BernoulliNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;115.0;280.0;7.0;181.0;67.75;36.08;68.21;9.192;0.39;0.02;0.94;0.39;0.55;0.98;0.61;0.61;0.98;0.75
4320;2017_09_14_20:22:41;SVC;linear;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;194.0;252.0;35.0;102.0;76.5;53.16;76.67;13.139;0.66;0.12;0.85;0.66;0.74;0.88;0.34;0.71;0.88;0.79
4321;2017_09_14_20:22:55;SVC;poly;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;133.0;273.0;14.0;163.0;69.64;39.74;70.03;13.705;0.45;0.05;0.9;0.45;0.6;0.95;0.55;0.63;0.95;0.76
4322;2017_09_14_20:23:12;SVC;rbf;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;178.0;248.0;39.0;118.0;73.07;46.35;73.27;16.722;0.6;0.14;0.82;0.6;0.69;0.86;0.4;0.68;0.86;0.76
4323;2017_09_14_20:23:23;SVC;sigmoid;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;222.0;241.0;46.0;74.0;79.42;58.88;79.49;11.213;0.75;0.16;0.83;0.75;0.79;0.84;0.25;0.77;0.84;0.8
4324;2017_09_14_20:23:32;SGD;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;222.0;234.0;53.0;74.0;78.22;56.47;78.27;8.913;0.75;0.18;0.81;0.75;0.78;0.82;0.25;0.76;0.82;0.79
4325;2017_09_14_20:24:00;MLP;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;210.0;253.0;34.0;86.0;79.42;58.94;79.55;28.344;0.71;0.12;0.86;0.71;0.78;0.88;0.29;0.75;0.88;0.81
4326;2017_09_14_20:25:12;RandomForest;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;198.0;262.0;25.0;98.0;78.9;57.96;79.09;71.185;0.67;0.09;0.89;0.67;0.76;0.91;0.33;0.73;0.91;0.81
4327;2017_09_14_20:25:25;AdaBoost;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;104.0;275.0;12.0;192.0;65.01;30.66;65.48;13.12;0.35;0.04;0.9;0.35;0.5;0.96;0.65;0.59;0.96;0.73
4328;2017_09_14_20:30:16;Vote;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;197.0;262.0;25.0;99.0;78.73;57.62;78.92;291.405;0.67;0.09;0.89;0.67;0.76;0.91;0.33;0.73;0.91;0.81
4329;2017_09_14_20:13:24;LogisticRegression;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;207.0;259.0;28.0;89.0;79.93;59.98;80.09;7.482;0.7;0.1;0.88;0.7;0.78;0.9;0.3;0.74;0.9;0.81
4330;2017_09_14_20:13:49;NaiveBayes;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;136.0;277.0;10.0;160.0;70.84;42.13;71.23;25.369;0.46;0.03;0.93;0.46;0.62;0.97;0.54;0.63;0.97;0.76
4331;2017_09_14_20:13:56;MultinomialNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;217.0;214.0;73.0;79.0;73.93;47.86;73.94;7.435;0.73;0.25;0.75;0.73;0.74;0.75;0.27;0.73;0.75;0.74
4332;2017_09_14_20:14:04;BernoulliNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;115.0;280.0;7.0;181.0;67.75;36.08;68.21;7.596;0.39;0.02;0.94;0.39;0.55;0.98;0.61;0.61;0.98;0.75
4333;2017_09_14_20:14:15;SVC;linear;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;194.0;252.0;35.0;102.0;76.5;53.16;76.67;11.023;0.66;0.12;0.85;0.66;0.74;0.88;0.34;0.71;0.88;0.79
4334;2017_09_14_20:14:26;SVC;poly;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;133.0;273.0;14.0;163.0;69.64;39.74;70.03;11.007;0.45;0.05;0.9;0.45;0.6;0.95;0.55;0.63;0.95;0.76
4335;2017_09_14_20:14:41;SVC;rbf;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;178.0;248.0;39.0;118.0;73.07;46.35;73.27;14.835;0.6;0.14;0.82;0.6;0.69;0.86;0.4;0.68;0.86;0.76
4336;2017_09_14_20:14:51;SVC;sigmoid;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;222.0;241.0;46.0;74.0;79.42;58.88;79.49;9.918;0.75;0.16;0.83;0.75;0.79;0.84;0.25;0.77;0.84;0.8
4337;2017_09_14_20:14:58;SGD;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;218.0;228.0;59.0;78.0;76.5;53.04;76.55;7.439;0.74;0.21;0.79;0.74;0.76;0.79;0.26;0.75;0.79;0.77
4338;2017_09_14_20:15:19;MLP;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;211.0;253.0;34.0;85.0;79.59;59.28;79.72;20.81;0.71;0.12;0.86;0.71;0.78;0.88;0.29;0.75;0.88;0.81
4339;2017_09_14_20:16:27;RandomForest;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;203.0;252.0;35.0;93.0;78.04;56.21;78.19;68.031;0.69;0.12;0.85;0.69;0.76;0.88;0.31;0.73;0.88;0.8
4340;2017_09_14_20:16:37;AdaBoost;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;105.0;276.0;11.0;191.0;65.35;31.34;65.82;10.236;0.35;0.04;0.91;0.35;0.51;0.96;0.65;0.59;0.96;0.73
4341;2017_09_14_20:21:24;Vote;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;198.0;261.0;26.0;98.0;78.73;57.61;78.92;286.347;0.67;0.09;0.88;0.67;0.76;0.91;0.33;0.73;0.91;0.81
4342;2017_09_14_20:05:23;LogisticRegression;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;207.0;259.0;28.0;89.0;79.93;59.98;80.09;7.345;0.7;0.1;0.88;0.7;0.78;0.9;0.3;0.74;0.9;0.81
4343;2017_09_14_20:05:48;NaiveBayes;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;136.0;277.0;10.0;160.0;70.84;42.13;71.23;25.691;0.46;0.03;0.93;0.46;0.62;0.97;0.54;0.63;0.97;0.76
4344;2017_09_14_20:06:00;MultinomialNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;217.0;214.0;73.0;79.0;73.93;47.86;73.94;11.64;0.73;0.25;0.75;0.73;0.74;0.75;0.27;0.73;0.75;0.74
4345;2017_09_14_20:06:08;BernoulliNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;115.0;280.0;7.0;181.0;67.75;36.08;68.21;7.853;0.39;0.02;0.94;0.39;0.55;0.98;0.61;0.61;0.98;0.75
4346;2017_09_14_20:06:19;SVC;linear;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;194.0;252.0;35.0;102.0;76.5;53.16;76.67;11.074000000000002;0.66;0.12;0.85;0.66;0.74;0.88;0.34;0.71;0.88;0.79
4347;2017_09_14_20:06:30;SVC;poly;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;133.0;273.0;14.0;163.0;69.64;39.74;70.03;11.143;0.45;0.05;0.9;0.45;0.6;0.95;0.55;0.63;0.95;0.76
4348;2017_09_14_20:06:46;SVC;rbf;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;178.0;248.0;39.0;118.0;73.07;46.35;73.27;15.343;0.6;0.14;0.82;0.6;0.69;0.86;0.4;0.68;0.86;0.76
4349;2017_09_14_20:06:56;SVC;sigmoid;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;222.0;241.0;46.0;74.0;79.42;58.88;79.49;10.011;0.75;0.16;0.83;0.75;0.79;0.84;0.25;0.77;0.84;0.8
4350;2017_09_14_20:07:03;SGD;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;219.0;230.0;57.0;77.0;77.02;54.07;77.06;7.467;0.74;0.2;0.79;0.74;0.76;0.8;0.26;0.75;0.8;0.77
4351;2017_09_14_20:07:23;MLP;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;212.0;254.0;33.0;84.0;79.93;59.96;80.06;20.061;0.72;0.11;0.87;0.72;0.79;0.89;0.28;0.75;0.89;0.81
4352;2017_09_14_20:08:31;RandomForest;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;196.0;256.0;31.0;100.0;77.53;55.21;77.71;68.098;0.66;0.11;0.86;0.66;0.75;0.89;0.34;0.72;0.89;0.8
4353;2017_09_14_20:08:42;AdaBoost;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;103.0;276.0;11.0;193.0;65.01;30.67;65.48;10.432;0.35;0.04;0.9;0.35;0.5;0.96;0.65;0.59;0.96;0.73
4354;2017_09_14_20:13:13;Vote;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;195.0;263.0;24.0;101.0;78.56;57.28;78.76;271.247;0.66;0.08;0.89;0.66;0.76;0.92;0.34;0.72;0.92;0.81
4355;2017_09_14_19:57:27;LogisticRegression;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;207.0;259.0;28.0;89.0;79.93;59.98;80.09;7.4270000000000005;0.7;0.1;0.88;0.7;0.78;0.9;0.3;0.74;0.9;0.81
4356;2017_09_14_19:57:52;NaiveBayes;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;136.0;277.0;10.0;160.0;70.84;42.13;71.23;25.162;0.46;0.03;0.93;0.46;0.62;0.97;0.54;0.63;0.97;0.76
4357;2017_09_14_19:57:59;MultinomialNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;217.0;214.0;73.0;79.0;73.93;47.86;73.94;7.392;0.73;0.25;0.75;0.73;0.74;0.75;0.27;0.73;0.75;0.74
4358;2017_09_14_19:58:07;BernoulliNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;115.0;280.0;7.0;181.0;67.75;36.08;68.21;7.5520000000000005;0.39;0.02;0.94;0.39;0.55;0.98;0.61;0.61;0.98;0.75
4359;2017_09_14_19:58:18;SVC;linear;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;194.0;252.0;35.0;102.0;76.5;53.16;76.67;11.147;0.66;0.12;0.85;0.66;0.74;0.88;0.34;0.71;0.88;0.79
4360;2017_09_14_19:58:29;SVC;poly;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;133.0;273.0;14.0;163.0;69.64;39.74;70.03;10.964;0.45;0.05;0.9;0.45;0.6;0.95;0.55;0.63;0.95;0.76
4361;2017_09_14_19:58:43;SVC;rbf;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;178.0;248.0;39.0;118.0;73.07;46.35;73.27;14.039000000000001;0.6;0.14;0.82;0.6;0.69;0.86;0.4;0.68;0.86;0.76
4362;2017_09_14_19:58:54;SVC;sigmoid;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;222.0;241.0;46.0;74.0;79.42;58.88;79.49;10.845;0.75;0.16;0.83;0.75;0.79;0.84;0.25;0.77;0.84;0.8
4363;2017_09_14_19:59:01;SGD;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;222.0;239.0;48.0;74.0;79.07;58.2;79.14;7.47;0.75;0.17;0.82;0.75;0.78;0.83;0.25;0.76;0.83;0.79
4364;2017_09_14_19:59:23;MLP;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;212.0;251.0;36.0;84.0;79.42;58.93;79.54;21.319000000000006;0.72;0.13;0.85;0.72;0.78;0.87;0.28;0.75;0.87;0.81
4365;2017_09_14_20:00:31;RandomForest;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;198.0;258.0;29.0;98.0;78.22;56.58;78.39;68.155;0.67;0.1;0.87;0.67;0.76;0.9;0.33;0.72;0.9;0.8
4366;2017_09_14_20:00:41;AdaBoost;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;104.0;275.0;12.0;192.0;65.01;30.66;65.48;10.456;0.35;0.04;0.9;0.35;0.5;0.96;0.65;0.59;0.96;0.73
4367;2017_09_14_20:05:12;Vote;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;196.0;263.0;24.0;100.0;78.73;57.62;78.93;270.962;0.66;0.08;0.89;0.66;0.76;0.92;0.34;0.72;0.92;0.81
4368;2017_09_14_19:49:10;LogisticRegression;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;207.0;259.0;28.0;89.0;79.93;59.98;80.09;8.738999999999999;0.7;0.1;0.88;0.7;0.78;0.9;0.3;0.74;0.9;0.81
4369;2017_09_14_19:49:41;NaiveBayes;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;136.0;277.0;10.0;160.0;70.84;42.13;71.23;30.952;0.46;0.03;0.93;0.46;0.62;0.97;0.54;0.63;0.97;0.76
4370;2017_09_14_19:49:50;MultinomialNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;217.0;214.0;73.0;79.0;73.93;47.86;73.94;8.714;0.73;0.25;0.75;0.73;0.74;0.75;0.27;0.73;0.75;0.74
4371;2017_09_14_19:49:59;BernoulliNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;115.0;280.0;7.0;181.0;67.75;36.08;68.21;8.975;0.39;0.02;0.94;0.39;0.55;0.98;0.61;0.61;0.98;0.75
4372;2017_09_14_19:50:12;SVC;linear;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;194.0;252.0;35.0;102.0;76.5;53.16;76.67;12.75;0.66;0.12;0.85;0.66;0.74;0.88;0.34;0.71;0.88;0.79
4373;2017_09_14_19:50:25;SVC;poly;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;133.0;273.0;14.0;163.0;69.64;39.74;70.03;12.723;0.45;0.05;0.9;0.45;0.6;0.95;0.55;0.63;0.95;0.76
4374;2017_09_14_19:50:41;SVC;rbf;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;178.0;248.0;39.0;118.0;73.07;46.35;73.27;16.112000000000002;0.6;0.14;0.82;0.6;0.69;0.86;0.4;0.68;0.86;0.76
4375;2017_09_14_19:50:52;SVC;sigmoid;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;222.0;241.0;46.0;74.0;79.42;58.88;79.49;11.614;0.75;0.16;0.83;0.75;0.79;0.84;0.25;0.77;0.84;0.8
4376;2017_09_14_19:51:01;SGD;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;229.0;238.0;49.0;67.0;80.1;60.23;80.15;9.058;0.77;0.17;0.82;0.77;0.79;0.83;0.23;0.78;0.83;0.8
4377;2017_09_14_19:51:26;MLP;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;210.0;251.0;36.0;86.0;79.07;58.25;79.2;24.44;0.71;0.13;0.85;0.71;0.77;0.87;0.29;0.74;0.87;0.8
4378;2017_09_14_19:52:35;RandomForest;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;193.0;255.0;32.0;103.0;76.84;53.85;77.03;69.22399999999999;0.65;0.11;0.86;0.65;0.74;0.89;0.35;0.71;0.89;0.79
4379;2017_09_14_19:52:46;AdaBoost;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;103.0;276.0;11.0;193.0;65.01;30.67;65.48;10.429;0.35;0.04;0.9;0.35;0.5;0.96;0.65;0.59;0.96;0.73
4380;2017_09_14_19:57:16;Vote;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;195.0;260.0;27.0;101.0;78.04;56.25;78.24;270.66900000000004;0.66;0.09;0.88;0.66;0.75;0.91;0.34;0.72;0.91;0.8
4381;2017_09_14_19:41:04;LogisticRegression;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;207.0;259.0;28.0;89.0;79.93;59.98;80.09;7.3610000000000015;0.7;0.1;0.88;0.7;0.78;0.9;0.3;0.74;0.9;0.81
4382;2017_09_14_19:41:29;NaiveBayes;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;136.0;277.0;10.0;160.0;70.84;42.13;71.23;25.45;0.46;0.03;0.93;0.46;0.62;0.97;0.54;0.63;0.97;0.76
4383;2017_09_14_19:41:37;MultinomialNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;217.0;214.0;73.0;79.0;73.93;47.86;73.94;7.419;0.73;0.25;0.75;0.73;0.74;0.75;0.27;0.73;0.75;0.74
4384;2017_09_14_19:41:44;BernoulliNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;115.0;280.0;7.0;181.0;67.75;36.08;68.21;7.567;0.39;0.02;0.94;0.39;0.55;0.98;0.61;0.61;0.98;0.75
4385;2017_09_14_19:41:55;SVC;linear;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;194.0;252.0;35.0;102.0;76.5;53.16;76.67;11.032;0.66;0.12;0.85;0.66;0.74;0.88;0.34;0.71;0.88;0.79
4386;2017_09_14_19:42:06;SVC;poly;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;133.0;273.0;14.0;163.0;69.64;39.74;70.03;11.067;0.45;0.05;0.9;0.45;0.6;0.95;0.55;0.63;0.95;0.76
4387;2017_09_14_19:42:20;SVC;rbf;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;178.0;248.0;39.0;118.0;73.07;46.35;73.27;14.020999999999999;0.6;0.14;0.82;0.6;0.69;0.86;0.4;0.68;0.86;0.76
4388;2017_09_14_19:42:30;SVC;sigmoid;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;222.0;241.0;46.0;74.0;79.42;58.88;79.49;9.88;0.75;0.16;0.83;0.75;0.79;0.84;0.25;0.77;0.84;0.8
4389;2017_09_14_19:42:38;SGD;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;219.0;236.0;51.0;77.0;78.04;56.14;78.11;7.419;0.74;0.18;0.81;0.74;0.77;0.82;0.26;0.75;0.82;0.78
4390;2017_09_14_19:42:56;MLP;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;211.0;251.0;36.0;85.0;79.25;58.59;79.37;18.146;0.71;0.13;0.85;0.71;0.77;0.87;0.29;0.75;0.87;0.81
4391;2017_09_14_19:44:04;RandomForest;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;198.0;250.0;37.0;98.0;76.84;53.83;77.0;67.99;0.67;0.13;0.84;0.67;0.75;0.87;0.33;0.72;0.87;0.79
4392;2017_09_14_19:44:14;AdaBoost;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;105.0;276.0;11.0;191.0;65.35;31.34;65.82;10.275;0.35;0.04;0.91;0.35;0.51;0.96;0.65;0.59;0.96;0.73
4393;2017_09_14_19:48:58;Vote;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;196.0;261.0;26.0;100.0;78.39;56.93;78.58;283.778;0.66;0.09;0.88;0.66;0.75;0.91;0.34;0.72;0.91;0.8
4394;2017_09_14_19:33:00;LogisticRegression;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;207.0;259.0;28.0;89.0;79.93;59.98;80.09;7.367000000000001;0.7;0.1;0.88;0.7;0.78;0.9;0.3;0.74;0.9;0.81
4395;2017_09_14_19:33:25;NaiveBayes;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;136.0;277.0;10.0;160.0;70.84;42.13;71.23;25.1;0.46;0.03;0.93;0.46;0.62;0.97;0.54;0.63;0.97;0.76
4396;2017_09_14_19:33:33;MultinomialNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;217.0;214.0;73.0;79.0;73.93;47.86;73.94;7.3439999999999985;0.73;0.25;0.75;0.73;0.74;0.75;0.27;0.73;0.75;0.74
4397;2017_09_14_19:33:40;BernoulliNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;115.0;280.0;7.0;181.0;67.75;36.08;68.21;7.477;0.39;0.02;0.94;0.39;0.55;0.98;0.61;0.61;0.98;0.75
4398;2017_09_14_19:33:51;SVC;linear;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;194.0;252.0;35.0;102.0;76.5;53.16;76.67;10.909;0.66;0.12;0.85;0.66;0.74;0.88;0.34;0.71;0.88;0.79
4399;2017_09_14_19:34:02;SVC;poly;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;133.0;273.0;14.0;163.0;69.64;39.74;70.03;10.854;0.45;0.05;0.9;0.45;0.6;0.95;0.55;0.63;0.95;0.76
4400;2017_09_14_19:34:16;SVC;rbf;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;178.0;248.0;39.0;118.0;73.07;46.35;73.27;13.866;0.6;0.14;0.82;0.6;0.69;0.86;0.4;0.68;0.86;0.76
4401;2017_09_14_19:34:26;SVC;sigmoid;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;222.0;241.0;46.0;74.0;79.42;58.88;79.49;9.786;0.75;0.16;0.83;0.75;0.79;0.84;0.25;0.77;0.84;0.8
4402;2017_09_14_19:34:33;SGD;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;220.0;237.0;50.0;76.0;78.39;56.82;78.45;7.404;0.74;0.17;0.81;0.74;0.77;0.83;0.26;0.76;0.83;0.79
4403;2017_09_14_19:34:54;MLP;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;212.0;251.0;36.0;84.0;79.42;58.93;79.54;21.081;0.72;0.13;0.85;0.72;0.78;0.87;0.28;0.75;0.87;0.81
4404;2017_09_14_19:36:02;RandomForest;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;201.0;253.0;34.0;95.0;77.87;55.88;78.03;67.88;0.68;0.12;0.86;0.68;0.76;0.88;0.32;0.73;0.88;0.8
4405;2017_09_14_19:36:12;AdaBoost;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;105.0;276.0;11.0;191.0;65.35;31.34;65.82;10.226;0.35;0.04;0.91;0.35;0.51;0.96;0.65;0.59;0.96;0.73
4406;2017_09_14_19:40:53;Vote;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;196.0;262.0;25.0;100.0;78.56;57.28;78.75;281.097;0.66;0.09;0.89;0.66;0.76;0.91;0.34;0.72;0.91;0.8
4407;2017_09_14_19:25:11;LogisticRegression;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;207.0;259.0;28.0;89.0;79.93;59.98;80.09;7.3889999999999985;0.7;0.1;0.88;0.7;0.78;0.9;0.3;0.74;0.9;0.81
4408;2017_09_14_19:25:36;NaiveBayes;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;136.0;277.0;10.0;160.0;70.84;42.13;71.23;25.226;0.46;0.03;0.93;0.46;0.62;0.97;0.54;0.63;0.97;0.76
4409;2017_09_14_19:25:43;MultinomialNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;217.0;214.0;73.0;79.0;73.93;47.86;73.94;7.354;0.73;0.25;0.75;0.73;0.74;0.75;0.27;0.73;0.75;0.74
4410;2017_09_14_19:25:51;BernoulliNB;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;115.0;280.0;7.0;181.0;67.75;36.08;68.21;7.5070000000000014;0.39;0.02;0.94;0.39;0.55;0.98;0.61;0.61;0.98;0.75
4411;2017_09_14_19:26:02;SVC;linear;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;194.0;252.0;35.0;102.0;76.5;53.16;76.67;10.915;0.66;0.12;0.85;0.66;0.74;0.88;0.34;0.71;0.88;0.79
4412;2017_09_14_19:26:13;SVC;poly;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;133.0;273.0;14.0;163.0;69.64;39.74;70.03;10.963;0.45;0.05;0.9;0.45;0.6;0.95;0.55;0.63;0.95;0.76
4413;2017_09_14_19:26:27;SVC;rbf;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;178.0;248.0;39.0;118.0;73.07;46.35;73.27;14.004000000000001;0.6;0.14;0.82;0.6;0.69;0.86;0.4;0.68;0.86;0.76
4414;2017_09_14_19:26:37;SVC;sigmoid;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;222.0;241.0;46.0;74.0;79.42;58.88;79.49;9.789;0.75;0.16;0.83;0.75;0.79;0.84;0.25;0.77;0.84;0.8
4415;2017_09_14_19:26:44;SGD;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;227.0;231.0;56.0;69.0;78.56;57.14;78.59;7.476;0.77;0.2;0.8;0.77;0.78;0.8;0.23;0.77;0.8;0.78
4416;2017_09_14_19:27:01;MLP;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;206.0;254.0;33.0;90.0;78.9;57.92;79.05;16.906;0.7;0.11;0.86;0.7;0.77;0.89;0.3;0.74;0.89;0.81
4417;2017_09_14_19:28:09;RandomForest;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;200.0;253.0;34.0;96.0;77.7;55.54;77.86;67.949;0.68;0.12;0.85;0.68;0.76;0.88;0.32;0.72;0.88;0.79
4418;2017_09_14_19:28:19;AdaBoost;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;106.0;275.0;12.0;190.0;65.35;31.33;65.81;10.187000000000001;0.36;0.04;0.9;0.36;0.51;0.96;0.64;0.59;0.96;0.73
4419;2017_09_14_19:32:50;Vote;;3000;bag_of_ngrams_2_5;682.0;678.0;296.0;287.0;197.0;261.0;26.0;99.0;78.56;57.27;78.75;270.438;0.67;0.09;0.88;0.67;0.76;0.91;0.33;0.72;0.91;0.8
4420;2017_09_14_19:14:35;LogisticRegression;;5000;bag_of_ngrams_2_5;687.0;673.0;291.0;292.0;179.0;267.0;25.0;112.0;76.5;52.98;76.48;12.68;0.62;0.09;0.88;0.62;0.73;0.91;0.38;0.7;0.91;0.79
4421;2017_09_14_19:15:21;NaiveBayes;;5000;bag_of_ngrams_2_5;687.0;673.0;291.0;292.0;122.0;285.0;7.0;169.0;69.81;39.56;69.76;45.928;0.42;0.02;0.95;0.42;0.58;0.98;0.58;0.63;0.98;0.77
4422;2017_09_14_19:15:34;MultinomialNB;;5000;bag_of_ngrams_2_5;687.0;673.0;291.0;292.0;201.0;230.0;62.0;90.0;73.93;47.85;73.92;12.523;0.69;0.21;0.76;0.69;0.72;0.79;0.31;0.72;0.79;0.75
