;time_stamp;Name;Kernel;feature_cnt;type;Train_News;Train_Spam;Test_News;Test_Spam;True_News;True_Spam;False_News;False_Spam;Accuracy;Kappa;rauc;duration;News_TPR;News_FPR;News_Prec;News_Recall;News_F1;Spam_TPR;Spam_FPR;Spam_Prec;Spam_Recall;Spam_F1
113;2017_09_25_17:30:37;MLP;;;descriptive_features;975.0;7507.0;415.0;3221.0;67.0;3116.0;105.0;348.0;1.84;17.3;56.44;0.606;0.16;0.03;0.39;0.16;0.23;0.97;0.84;0.9;0.97;0.93
114;2017_09_25_17:37:27;RandomForest;;;descriptive_features;975.0;7507.0;415.0;3221.0;89.0;3161.0;60.0;326.0;2.45;27.17;59.79;409.991;0.21;0.02;0.6;0.21;0.31;0.98;0.79;0.91;0.98;0.94
115;2017_09_25_17:37:38;AdaBoost;;;descriptive_features;975.0;7507.0;415.0;3221.0;74.0;3162.0;59.0;341.0;2.04;22.73;58.0;11.138;0.18;0.02;0.56;0.18;0.27;0.98;0.82;0.9;0.98;0.94
116;2017_09_25_17:44:40;Vote;;;descriptive_features;975.0;7507.0;415.0;3221.0;43.0;3182.0;39.0;372.0;88.7;14.07;54.58;422.424;0.1;0.01;0.52;0.1;0.17;0.99;0.9;0.9;0.99;0.94
117;2017_09_25_17:44:41;LogisticRegression;;;descriptive_features;975.0;7507.0;415.0;3221.0;7.0;3217.0;4.0;408.0;0.19;2.71;50.78;0.536;0.02;0.0;0.64;0.02;0.04;1.0;0.98;0.89;1.0;0.94
118;2017_09_25_17:44:42;GaussianNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;27.0;3140.0;81.0;388.0;0.74;5.89;52.0;0.518;0.07;0.03;0.25;0.07;0.11;0.97;0.93;0.89;0.97;0.93
119;2017_09_25_17:44:42;MultinomialNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;77.0;3025.0;196.0;338.0;2.12;14.65;56.23;0.216;0.19;0.06;0.28;0.19;0.23;0.94;0.81;0.9;0.94;0.92
120;2017_09_25_17:44:43;BernoulliNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;61.0;3153.0;68.0;354.0;1.68;17.99;56.29;0.421;0.15;0.02;0.47;0.15;0.23;0.98;0.85;0.9;0.98;0.94
121;2017_09_25_17:45:07;SVC;linear;;descriptive_features;975.0;7507.0;415.0;3221.0;5.0;3218.0;3.0;410.0;0.14;1.94;50.56;23.908;0.01;0.0;0.62;0.01;0.02;1.0;0.99;0.89;1.0;0.94
122;2017_09_25_17:53:52;SVC;poly;;descriptive_features;975.0;7507.0;415.0;3221.0;138.0;2947.0;274.0;277.0;3.8;24.82;62.37;525.217;0.33;0.09;0.33;0.33;0.33;0.91;0.67;0.91;0.91;0.91
123;2017_09_25_17:53:55;SVC;rbf;;descriptive_features;975.0;7507.0;415.0;3221.0;50.0;3188.0;33.0;365.0;1.38;16.92;55.51;3.456;0.12;0.01;0.6;0.12;0.2;0.99;0.88;0.9;0.99;0.94
124;2017_09_25_17:53:58;SVC;sigmoid;;descriptive_features;975.0;7507.0;415.0;3221.0;67.0;2846.0;375.0;348.0;1.84;4.38;52.25;2.474;0.16;0.12;0.15;0.16;0.15;0.88;0.84;0.89;0.88;0.88
125;2017_09_25_17:53:58;SGD;;;descriptive_features;975.0;7507.0;415.0;3221.0;208.0;1296.0;1925.0;207.0;5.72;-3.44;45.18;0.232;0.5;0.6;0.1;0.5;0.17;0.4;0.5;0.86;0.4;0.55
126;2017_09_25_17:53:59;MLP;;;descriptive_features;975.0;7507.0;415.0;3221.0;23.0;3213.0;8.0;392.0;0.63;8.87;52.65;0.669;0.06;0.0;0.74;0.06;0.11;1.0;0.94;0.89;1.0;0.94
127;2017_09_25_18:00:58;RandomForest;;;descriptive_features;975.0;7507.0;415.0;3221.0;89.0;3162.0;59.0;326.0;2.45;27.25;59.81;419.431;0.21;0.02;0.6;0.21;0.31;0.98;0.79;0.91;0.98;0.94
128;2017_09_25_18:01:09;AdaBoost;;;descriptive_features;975.0;7507.0;415.0;3221.0;74.0;3162.0;59.0;341.0;2.04;22.73;58.0;11.134;0.18;0.02;0.56;0.18;0.27;0.98;0.82;0.9;0.98;0.94
129;2017_09_25_19:46:27;Vote;;;descriptive_features;975.0;7507.0;415.0;3221.0;29.0;3215.0;6.0;386.0;89.22;11.31;53.4;6318.085;0.07;0.0;0.83;0.07;0.13;1.0;0.93;0.89;1.0;0.94
130;2017_09_25_14:13:35;LogisticRegression;;;descriptive_features;975.0;7507.0;415.0;3221.0;7.0;3217.0;4.0;408.0;0.19;2.71;50.78;0.41700000000000004;0.02;0.0;0.64;0.02;0.04;1.0;0.98;0.89;1.0;0.94
131;2017_09_25_14:13:36;GaussianNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;27.0;3140.0;81.0;388.0;0.74;5.89;52.0;0.401;0.07;0.03;0.25;0.07;0.11;0.97;0.93;0.89;0.97;0.93
132;2017_09_25_14:13:36;MultinomialNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;77.0;3025.0;196.0;338.0;2.12;14.65;56.23;0.19899999999999998;0.19;0.06;0.28;0.19;0.23;0.94;0.81;0.9;0.94;0.92
133;2017_09_25_14:13:36;BernoulliNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;61.0;3153.0;68.0;354.0;1.68;17.99;56.29;0.401;0.15;0.02;0.47;0.15;0.23;0.98;0.85;0.9;0.98;0.94
134;2017_09_25_14:14:00;SVC;linear;;descriptive_features;975.0;7507.0;415.0;3221.0;5.0;3218.0;3.0;410.0;0.14;1.94;50.56;23.118000000000002;0.01;0.0;0.62;0.01;0.02;1.0;0.99;0.89;1.0;0.94
135;2017_09_25_14:22:27;SVC;poly;;descriptive_features;975.0;7507.0;415.0;3221.0;138.0;2947.0;274.0;277.0;3.8;24.82;62.37;507.12;0.33;0.09;0.33;0.33;0.33;0.91;0.67;0.91;0.91;0.91
136;2017_09_25_14:22:30;SVC;rbf;;descriptive_features;975.0;7507.0;415.0;3221.0;50.0;3188.0;33.0;365.0;1.38;16.92;55.51;3.2939999999999996;0.12;0.01;0.6;0.12;0.2;0.99;0.88;0.9;0.99;0.94
137;2017_09_25_14:22:32;SVC;sigmoid;;descriptive_features;975.0;7507.0;415.0;3221.0;67.0;2846.0;375.0;348.0;1.84;4.38;52.25;2.4530000000000003;0.16;0.12;0.15;0.16;0.15;0.88;0.84;0.89;0.88;0.88
138;2017_09_25_14:22:33;SGD;;;descriptive_features;975.0;7507.0;415.0;3221.0;0.0;3221.0;0.0;415.0;0.0;0.0;50.0;0.221;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.89;1.0;0.94
139;2017_09_25_14:22:34;MLP;;;descriptive_features;975.0;7507.0;415.0;3221.0;8.0;3196.0;25.0;407.0;0.22;1.92;50.58;1.065;0.02;0.01;0.24;0.02;0.04;0.99;0.98;0.89;0.99;0.94
140;2017_09_25_14:29:37;RandomForest;;;descriptive_features;975.0;7507.0;415.0;3221.0;93.0;3149.0;72.0;322.0;2.56;27.35;60.09;423.70099999999996;0.22;0.02;0.56;0.22;0.32;0.98;0.78;0.91;0.98;0.94
141;2017_09_25_14:29:49;AdaBoost;;;descriptive_features;975.0;7507.0;415.0;3221.0;74.0;3162.0;59.0;341.0;2.04;22.73;58.0;11.177999999999999;0.18;0.02;0.56;0.18;0.27;0.98;0.82;0.9;0.98;0.94
142;2017_09_25_14:36:55;Vote;;;descriptive_features;975.0;7507.0;415.0;3221.0;16.0;3215.0;6.0;399.0;88.86;6.25;51.83;426.69599999999997;0.04;0.0;0.73;0.04;0.08;1.0;0.96;0.89;1.0;0.94
143;2017_09_25_14:36:56;LogisticRegression;;;descriptive_features;975.0;7507.0;415.0;3221.0;7.0;3217.0;4.0;408.0;0.19;2.71;50.78;0.485;0.02;0.0;0.64;0.02;0.04;1.0;0.98;0.89;1.0;0.94
144;2017_09_25_14:36:57;GaussianNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;27.0;3140.0;81.0;388.0;0.74;5.89;52.0;0.47;0.07;0.03;0.25;0.07;0.11;0.97;0.93;0.89;0.97;0.93
145;2017_09_25_14:36:57;MultinomialNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;77.0;3025.0;196.0;338.0;2.12;14.65;56.23;0.201;0.19;0.06;0.28;0.19;0.23;0.94;0.81;0.9;0.94;0.92
146;2017_09_25_14:36:57;BernoulliNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;61.0;3153.0;68.0;354.0;1.68;17.99;56.29;0.37;0.15;0.02;0.47;0.15;0.23;0.98;0.85;0.9;0.98;0.94
147;2017_09_25_14:37:20;SVC;linear;;descriptive_features;975.0;7507.0;415.0;3221.0;5.0;3218.0;3.0;410.0;0.14;1.94;50.56;22.545;0.01;0.0;0.62;0.01;0.02;1.0;0.99;0.89;1.0;0.94
148;2017_09_25_14:45:44;SVC;poly;;descriptive_features;975.0;7507.0;415.0;3221.0;138.0;2947.0;274.0;277.0;3.8;24.82;62.37;504.06800000000004;0.33;0.09;0.33;0.33;0.33;0.91;0.67;0.91;0.91;0.91
149;2017_09_25_14:45:47;SVC;rbf;;descriptive_features;975.0;7507.0;415.0;3221.0;50.0;3188.0;33.0;365.0;1.38;16.92;55.51;3.3089999999999997;0.12;0.01;0.6;0.12;0.2;0.99;0.88;0.9;0.99;0.94
150;2017_09_25_14:45:50;SVC;sigmoid;;descriptive_features;975.0;7507.0;415.0;3221.0;67.0;2846.0;375.0;348.0;1.84;4.38;52.25;2.469;0.16;0.12;0.15;0.16;0.15;0.88;0.84;0.89;0.88;0.88
151;2017_09_25_14:45:50;SGD;;;descriptive_features;975.0;7507.0;415.0;3221.0;135.0;2776.0;445.0;280.0;3.71;15.95;59.36;0.23399999999999999;0.33;0.14;0.23;0.33;0.27;0.86;0.67;0.91;0.86;0.88
152;2017_09_25_14:45:51;MLP;;;descriptive_features;975.0;7507.0;415.0;3221.0;109.0;2809.0;412.0;306.0;3.0;12.13;56.74;0.868;0.26;0.13;0.21;0.26;0.23;0.87;0.74;0.9;0.87;0.88
153;2017_09_25_14:52:54;RandomForest;;;descriptive_features;975.0;7507.0;415.0;3221.0;99.0;3154.0;67.0;316.0;2.72;29.48;60.89;423.54699999999997;0.24;0.02;0.6;0.24;0.34;0.98;0.76;0.91;0.98;0.94
154;2017_09_25_14:53:05;AdaBoost;;;descriptive_features;975.0;7507.0;415.0;3221.0;74.0;3162.0;59.0;341.0;2.04;22.73;58.0;10.960999999999999;0.18;0.02;0.56;0.18;0.27;0.98;0.82;0.9;0.98;0.94
155;2017_09_25_15:00:08;Vote;;;descriptive_features;975.0;7507.0;415.0;3221.0;41.0;3200.0;21.0;374.0;89.14;14.66;54.61;422.736;0.1;0.01;0.66;0.1;0.17;0.99;0.9;0.9;0.99;0.94
156;2017_09_25_15:00:09;LogisticRegression;;;descriptive_features;975.0;7507.0;415.0;3221.0;7.0;3217.0;4.0;408.0;0.19;2.71;50.78;0.624;0.02;0.0;0.64;0.02;0.04;1.0;0.98;0.89;1.0;0.94
157;2017_09_25_15:00:09;GaussianNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;27.0;3140.0;81.0;388.0;0.74;5.89;52.0;0.488;0.07;0.03;0.25;0.07;0.11;0.97;0.93;0.89;0.97;0.93
158;2017_09_25_15:00:10;MultinomialNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;77.0;3025.0;196.0;338.0;2.12;14.65;56.23;0.21600000000000003;0.19;0.06;0.28;0.19;0.23;0.94;0.81;0.9;0.94;0.92
159;2017_09_25_15:00:10;BernoulliNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;61.0;3153.0;68.0;354.0;1.68;17.99;56.29;0.401;0.15;0.02;0.47;0.15;0.23;0.98;0.85;0.9;0.98;0.94
160;2017_09_25_15:00:34;SVC;linear;;descriptive_features;975.0;7507.0;415.0;3221.0;5.0;3218.0;3.0;410.0;0.14;1.94;50.56;23.56;0.01;0.0;0.62;0.01;0.02;1.0;0.99;0.89;1.0;0.94
161;2017_09_25_15:09:05;SVC;poly;;descriptive_features;975.0;7507.0;415.0;3221.0;138.0;2947.0;274.0;277.0;3.8;24.82;62.37;511.10400000000004;0.33;0.09;0.33;0.33;0.33;0.91;0.67;0.91;0.91;0.91
162;2017_09_25_15:09:08;SVC;rbf;;descriptive_features;975.0;7507.0;415.0;3221.0;50.0;3188.0;33.0;365.0;1.38;16.92;55.51;3.3989999999999996;0.12;0.01;0.6;0.12;0.2;0.99;0.88;0.9;0.99;0.94
163;2017_09_25_15:09:11;SVC;sigmoid;;descriptive_features;975.0;7507.0;415.0;3221.0;67.0;2846.0;375.0;348.0;1.84;4.38;52.25;2.55;0.16;0.12;0.15;0.16;0.15;0.88;0.84;0.89;0.88;0.88
164;2017_09_25_15:09:11;SGD;;;descriptive_features;975.0;7507.0;415.0;3221.0;82.0;3029.0;192.0;333.0;2.26;16.19;56.9;0.23800000000000002;0.2;0.06;0.3;0.2;0.24;0.94;0.8;0.9;0.94;0.92
165;2017_09_25_15:09:12;MLP;;;descriptive_features;975.0;7507.0;415.0;3221.0;104.0;2967.0;254.0;311.0;2.86;18.27;58.59;0.77;0.25;0.08;0.29;0.25;0.27;0.92;0.75;0.91;0.92;0.91
166;2017_09_25_15:16:11;RandomForest;;;descriptive_features;975.0;7507.0;415.0;3221.0;87.0;3158.0;63.0;328.0;2.39;26.33;59.5;419.70599999999996;0.21;0.02;0.58;0.21;0.31;0.98;0.79;0.91;0.98;0.94
167;2017_09_25_15:16:23;AdaBoost;;;descriptive_features;975.0;7507.0;415.0;3221.0;74.0;3162.0;59.0;341.0;2.04;22.73;58.0;11.133;0.18;0.02;0.56;0.18;0.27;0.98;0.82;0.9;0.98;0.94
168;2017_09_25_15:23:24;Vote;;;descriptive_features;975.0;7507.0;415.0;3221.0;50.0;3181.0;40.0;365.0;88.86;16.4;55.4;421.17;0.12;0.01;0.56;0.12;0.2;0.99;0.88;0.9;0.99;0.94
169;2017_09_25_15:23:25;LogisticRegression;;;descriptive_features;975.0;7507.0;415.0;3221.0;7.0;3217.0;4.0;408.0;0.19;2.71;50.78;0.518;0.02;0.0;0.64;0.02;0.04;1.0;0.98;0.89;1.0;0.94
170;2017_09_25_15:23:25;GaussianNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;27.0;3140.0;81.0;388.0;0.74;5.89;52.0;0.474;0.07;0.03;0.25;0.07;0.11;0.97;0.93;0.89;0.97;0.93
171;2017_09_25_15:23:25;MultinomialNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;77.0;3025.0;196.0;338.0;2.12;14.65;56.23;0.221;0.19;0.06;0.28;0.19;0.23;0.94;0.81;0.9;0.94;0.92
172;2017_09_25_15:23:26;BernoulliNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;61.0;3153.0;68.0;354.0;1.68;17.99;56.29;0.391;0.15;0.02;0.47;0.15;0.23;0.98;0.85;0.9;0.98;0.94
173;2017_09_25_15:23:49;SVC;linear;;descriptive_features;975.0;7507.0;415.0;3221.0;5.0;3218.0;3.0;410.0;0.14;1.94;50.56;22.884;0.01;0.0;0.62;0.01;0.02;1.0;0.99;0.89;1.0;0.94
174;2017_09_25_15:32:11;SVC;poly;;descriptive_features;975.0;7507.0;415.0;3221.0;138.0;2947.0;274.0;277.0;3.8;24.82;62.37;501.977;0.33;0.09;0.33;0.33;0.33;0.91;0.67;0.91;0.91;0.91
175;2017_09_25_15:32:14;SVC;rbf;;descriptive_features;975.0;7507.0;415.0;3221.0;50.0;3188.0;33.0;365.0;1.38;16.92;55.51;3.5210000000000004;0.12;0.01;0.6;0.12;0.2;0.99;0.88;0.9;0.99;0.94
176;2017_09_25_15:32:17;SVC;sigmoid;;descriptive_features;975.0;7507.0;415.0;3221.0;67.0;2846.0;375.0;348.0;1.84;4.38;52.25;2.6239999999999997;0.16;0.12;0.15;0.16;0.15;0.88;0.84;0.89;0.88;0.88
177;2017_09_25_15:32:17;SGD;;;descriptive_features;975.0;7507.0;415.0;3221.0;0.0;3214.0;7.0;415.0;0.0;-0.38;49.89;0.237;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.89;1.0;0.94
178;2017_09_25_15:32:18;MLP;;;descriptive_features;975.0;7507.0;415.0;3221.0;167.0;2137.0;1084.0;248.0;4.59;3.51;53.29;0.563;0.4;0.34;0.13;0.4;0.2;0.66;0.6;0.9;0.66;0.76
179;2017_09_25_15:38:49;RandomForest;;;descriptive_features;975.0;7507.0;415.0;3221.0;107.0;3171.0;50.0;308.0;2.94;33.23;62.12;391.217;0.26;0.02;0.68;0.26;0.38;0.98;0.74;0.91;0.98;0.94
180;2017_09_25_15:39:00;AdaBoost;;;descriptive_features;975.0;7507.0;415.0;3221.0;74.0;3162.0;59.0;341.0;2.04;22.73;58.0;11.649000000000001;0.18;0.02;0.56;0.18;0.27;0.98;0.82;0.9;0.98;0.94
181;2017_09_25_15:45:44;Vote;;;descriptive_features;975.0;7507.0;415.0;3221.0;32.0;3215.0;6.0;383.0;89.3;12.45;53.76;403.48;0.08;0.0;0.84;0.08;0.15;1.0;0.92;0.89;1.0;0.94
182;2017_09_25_15:45:45;LogisticRegression;;;descriptive_features;975.0;7507.0;415.0;3221.0;7.0;3217.0;4.0;408.0;0.19;2.71;50.78;0.625;0.02;0.0;0.64;0.02;0.04;1.0;0.98;0.89;1.0;0.94
183;2017_09_25_15:45:45;GaussianNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;27.0;3140.0;81.0;388.0;0.74;5.89;52.0;0.499;0.07;0.03;0.25;0.07;0.11;0.97;0.93;0.89;0.97;0.93
184;2017_09_25_15:45:46;MultinomialNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;77.0;3025.0;196.0;338.0;2.12;14.65;56.23;0.245;0.19;0.06;0.28;0.19;0.23;0.94;0.81;0.9;0.94;0.92
185;2017_09_25_15:45:46;BernoulliNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;61.0;3153.0;68.0;354.0;1.68;17.99;56.29;0.41200000000000003;0.15;0.02;0.47;0.15;0.23;0.98;0.85;0.9;0.98;0.94
186;2017_09_25_15:46:11;SVC;linear;;descriptive_features;975.0;7507.0;415.0;3221.0;5.0;3218.0;3.0;410.0;0.14;1.94;50.56;25.093000000000004;0.01;0.0;0.62;0.01;0.02;1.0;0.99;0.89;1.0;0.94
187;2017_09_25_15:54:38;SVC;poly;;descriptive_features;975.0;7507.0;415.0;3221.0;138.0;2947.0;274.0;277.0;3.8;24.82;62.37;506.918;0.33;0.09;0.33;0.33;0.33;0.91;0.67;0.91;0.91;0.91
188;2017_09_25_15:54:41;SVC;rbf;;descriptive_features;975.0;7507.0;415.0;3221.0;50.0;3188.0;33.0;365.0;1.38;16.92;55.51;3.307;0.12;0.01;0.6;0.12;0.2;0.99;0.88;0.9;0.99;0.94
189;2017_09_25_15:54:44;SVC;sigmoid;;descriptive_features;975.0;7507.0;415.0;3221.0;67.0;2846.0;375.0;348.0;1.84;4.38;52.25;2.454;0.16;0.12;0.15;0.16;0.15;0.88;0.84;0.89;0.88;0.88
190;2017_09_25_15:54:44;SGD;;;descriptive_features;975.0;7507.0;415.0;3221.0;33.0;2936.0;285.0;382.0;0.91;-1.0;49.55;0.23199999999999998;0.08;0.09;0.1;0.08;0.09;0.91;0.92;0.88;0.91;0.89
191;2017_09_25_15:54:45;MLP;;;descriptive_features;975.0;7507.0;415.0;3221.0;81.0;2726.0;495.0;334.0;2.23;3.55;52.08;0.6;0.2;0.15;0.14;0.2;0.16;0.85;0.8;0.89;0.85;0.87
192;2017_09_25_16:01:26;RandomForest;;;descriptive_features;975.0;7507.0;415.0;3221.0;81.0;3139.0;82.0;334.0;2.23;23.08;58.49;401.145;0.2;0.03;0.5;0.2;0.29;0.97;0.8;0.9;0.97;0.93
193;2017_09_25_16:01:38;AdaBoost;;;descriptive_features;975.0;7507.0;415.0;3221.0;74.0;3162.0;59.0;341.0;2.04;22.73;58.0;12.529000000000002;0.18;0.02;0.56;0.18;0.27;0.98;0.82;0.9;0.98;0.94
194;2017_09_25_16:08:25;Vote;;;descriptive_features;975.0;7507.0;415.0;3221.0;20.0;3216.0;5.0;395.0;89.0;7.9;52.33;406.486;0.05;0.0;0.8;0.05;0.09;1.0;0.95;0.89;1.0;0.94
195;2017_09_25_16:08:26;LogisticRegression;;;descriptive_features;975.0;7507.0;415.0;3221.0;7.0;3217.0;4.0;408.0;0.19;2.71;50.78;0.799;0.02;0.0;0.64;0.02;0.04;1.0;0.98;0.89;1.0;0.94
196;2017_09_25_16:08:27;GaussianNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;27.0;3140.0;81.0;388.0;0.74;5.89;52.0;0.7340000000000001;0.07;0.03;0.25;0.07;0.11;0.97;0.93;0.89;0.97;0.93
197;2017_09_25_16:08:27;MultinomialNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;77.0;3025.0;196.0;338.0;2.12;14.65;56.23;0.26899999999999996;0.19;0.06;0.28;0.19;0.23;0.94;0.81;0.9;0.94;0.92
198;2017_09_25_16:08:28;BernoulliNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;61.0;3153.0;68.0;354.0;1.68;17.99;56.29;0.5660000000000001;0.15;0.02;0.47;0.15;0.23;0.98;0.85;0.9;0.98;0.94
199;2017_09_25_16:09:01;SVC;linear;;descriptive_features;975.0;7507.0;415.0;3221.0;5.0;3218.0;3.0;410.0;0.14;1.94;50.56;33.539;0.01;0.0;0.62;0.01;0.02;1.0;0.99;0.89;1.0;0.94
200;2017_09_25_16:20:13;SVC;poly;;descriptive_features;975.0;7507.0;415.0;3221.0;138.0;2947.0;274.0;277.0;3.8;24.82;62.37;671.673;0.33;0.09;0.33;0.33;0.33;0.91;0.67;0.91;0.91;0.91
201;2017_09_25_16:20:17;SVC;rbf;;descriptive_features;975.0;7507.0;415.0;3221.0;50.0;3188.0;33.0;365.0;1.38;16.92;55.51;4.508;0.12;0.01;0.6;0.12;0.2;0.99;0.88;0.9;0.99;0.94
202;2017_09_25_16:20:21;SVC;sigmoid;;descriptive_features;975.0;7507.0;415.0;3221.0;67.0;2846.0;375.0;348.0;1.84;4.38;52.25;3.3080000000000003;0.16;0.12;0.15;0.16;0.15;0.88;0.84;0.89;0.88;0.88
203;2017_09_25_16:20:21;SGD;;;descriptive_features;975.0;7507.0;415.0;3221.0;322.0;776.0;2445.0;93.0;8.86;0.48;50.84;0.355;0.78;0.76;0.12;0.78;0.21;0.24;0.22;0.89;0.24;0.38
204;2017_09_25_16:20:22;MLP;;;descriptive_features;975.0;7507.0;415.0;3221.0;264.0;1145.0;2076.0;151.0;7.26;-0.28;49.58;1.238;0.64;0.64;0.11;0.64;0.19;0.36;0.36;0.88;0.36;0.51
205;2017_09_25_16:26:55;RandomForest;;;descriptive_features;975.0;7507.0;415.0;3221.0;93.0;3152.0;69.0;322.0;2.56;27.6;60.13;392.221;0.22;0.02;0.57;0.22;0.32;0.98;0.78;0.91;0.98;0.94
206;2017_09_25_16:27:10;AdaBoost;;;descriptive_features;975.0;7507.0;415.0;3221.0;74.0;3162.0;59.0;341.0;2.04;22.73;58.0;15.243;0.18;0.02;0.56;0.18;0.27;0.98;0.82;0.9;0.98;0.94
207;2017_09_25_16:34:04;Vote;;;descriptive_features;975.0;7507.0;415.0;3221.0;48.0;3176.0;45.0;367.0;88.67;15.36;55.08;413.89099999999996;0.12;0.01;0.52;0.12;0.19;0.99;0.88;0.9;0.99;0.94
208;2017_09_25_16:34:05;LogisticRegression;;;descriptive_features;975.0;7507.0;415.0;3221.0;7.0;3217.0;4.0;408.0;0.19;2.71;50.78;1.143;0.02;0.0;0.64;0.02;0.04;1.0;0.98;0.89;1.0;0.94
209;2017_09_25_16:34:07;GaussianNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;27.0;3140.0;81.0;388.0;0.74;5.89;52.0;1.149;0.07;0.03;0.25;0.07;0.11;0.97;0.93;0.89;0.97;0.93
210;2017_09_25_16:34:07;MultinomialNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;77.0;3025.0;196.0;338.0;2.12;14.65;56.23;0.469;0.19;0.06;0.28;0.19;0.23;0.94;0.81;0.9;0.94;0.92
211;2017_09_25_16:34:08;BernoulliNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;61.0;3153.0;68.0;354.0;1.68;17.99;56.29;0.889;0.15;0.02;0.47;0.15;0.23;0.98;0.85;0.9;0.98;0.94
212;2017_09_25_16:34:45;SVC;linear;;descriptive_features;975.0;7507.0;415.0;3221.0;5.0;3218.0;3.0;410.0;0.14;1.94;50.56;36.668;0.01;0.0;0.62;0.01;0.02;1.0;0.99;0.89;1.0;0.94
213;2017_09_25_16:43:37;SVC;poly;;descriptive_features;975.0;7507.0;415.0;3221.0;138.0;2947.0;274.0;277.0;3.8;24.82;62.37;532.474;0.33;0.09;0.33;0.33;0.33;0.91;0.67;0.91;0.91;0.91
214;2017_09_25_16:43:41;SVC;rbf;;descriptive_features;975.0;7507.0;415.0;3221.0;50.0;3188.0;33.0;365.0;1.38;16.92;55.51;3.4019999999999997;0.12;0.01;0.6;0.12;0.2;0.99;0.88;0.9;0.99;0.94
215;2017_09_25_16:43:43;SVC;sigmoid;;descriptive_features;975.0;7507.0;415.0;3221.0;67.0;2846.0;375.0;348.0;1.84;4.38;52.25;2.48;0.16;0.12;0.15;0.16;0.15;0.88;0.84;0.89;0.88;0.88
216;2017_09_25_16:43:43;SGD;;;descriptive_features;975.0;7507.0;415.0;3221.0;81.0;3013.0;208.0;334.0;2.23;15.05;56.53;0.29;0.2;0.06;0.28;0.2;0.23;0.94;0.8;0.9;0.94;0.92
217;2017_09_25_16:43:44;MLP;;;descriptive_features;975.0;7507.0;415.0;3221.0;40.0;3188.0;33.0;375.0;1.1;13.44;54.31;0.7879999999999999;0.1;0.01;0.55;0.1;0.17;0.99;0.9;0.89;0.99;0.94
218;2017_09_25_16:50:40;RandomForest;;;descriptive_features;975.0;7507.0;415.0;3221.0;88.0;3150.0;71.0;327.0;2.42;25.98;59.5;416.065;0.21;0.02;0.55;0.21;0.3;0.98;0.79;0.91;0.98;0.94
219;2017_09_25_16:50:52;AdaBoost;;;descriptive_features;975.0;7507.0;415.0;3221.0;74.0;3162.0;59.0;341.0;2.04;22.73;58.0;11.595999999999998;0.18;0.02;0.56;0.18;0.27;0.98;0.82;0.9;0.98;0.94
220;2017_09_25_16:57:56;Vote;;;descriptive_features;975.0;7507.0;415.0;3221.0;40.0;3193.0;28.0;375.0;88.92;13.79;54.38;424.151;0.1;0.01;0.59;0.1;0.17;0.99;0.9;0.89;0.99;0.94
221;2017_09_25_16:57:57;LogisticRegression;;;descriptive_features;975.0;7507.0;415.0;3221.0;7.0;3217.0;4.0;408.0;0.19;2.71;50.78;0.501;0.02;0.0;0.64;0.02;0.04;1.0;0.98;0.89;1.0;0.94
222;2017_09_25_16:57:57;GaussianNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;27.0;3140.0;81.0;388.0;0.74;5.89;52.0;0.45;0.07;0.03;0.25;0.07;0.11;0.97;0.93;0.89;0.97;0.93
223;2017_09_25_16:57:57;MultinomialNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;77.0;3025.0;196.0;338.0;2.12;14.65;56.23;0.207;0.19;0.06;0.28;0.19;0.23;0.94;0.81;0.9;0.94;0.92
224;2017_09_25_16:57:58;BernoulliNB;;;descriptive_features;975.0;7507.0;415.0;3221.0;61.0;3153.0;68.0;354.0;1.68;17.99;56.29;0.392;0.15;0.02;0.47;0.15;0.23;0.98;0.85;0.9;0.98;0.94
