;id;timestamp;Linear Regression;Logistic Regression;Nearest Neighbors;RBF SVM;Linear SVM;Decision Tree;Random Forest;Neural Net;AdaBoost;Naive Bayes;QDA
0;866668290290184192;2017_06_07 19:15:59;[ 1.01192067];[1];[1];[2];[ 0.62149853];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:15:59;[ 0.9499594];[2];[1];[2];[ 2.12028152];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:15:40;[ 0.8738306];[2];[2];[2];[ 2.46797124];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 19:15:41;[ 0.88480987];[2];[1];[2];[-66.38375593];[1];[2];[2];[1];[1];[2]
0;866668290290184192;2017_06_07 19:15:41;[ 1.00635804];[1];[1];[2];[-498.12724459];[1];[1];[2];[1];[1];[2]
0;866630898715947009;2017_06_07 19:15:42;[ 0.94586514];[2];[1];[2];[-41.71788555];[1];[2];[2];[1];[2];[2]
0;866661103203360768;2017_06_07 19:15:24;[ 0.88756492];[2];[2];[2];[-4.74037966];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 19:15:25;[ 0.89197457];[1];[1];[2];[-881.73143807];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 19:15:26;[ 1.01395913];[1];[1];[2];[-5980.49902335];[1];[1];[2];[1];[1];[2]
0;866630898715947009;2017_06_07 19:15:28;[ 0.95754659];[2];[1];[2];[-533.64576188];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 19:15:10;[ 0.88501936];[2];[2];[2];[ 2.20813838];[1];[1];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 19:15:11;[ 0.90714462];[2];[1];[2];[-27.89983688];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:15:12;[ 1.02088739];[1];[1];[2];[-35.14929566];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:15:12;[ 0.95538643];[2];[1];[2];[-1.65337839];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:14:53;[ 0.85369228];[2];[2];[2];[ 2.24139166];[1];[1];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 19:14:54;[ 0.86624596];[2];[1];[2];[-190.3116363];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:14:54;[ 1.00058474];[1];[1];[2];[-1125.59065442];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:14:58;[ 0.92796684];[2];[1];[2];[-98.26683075];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:14:39;[ 0.88507427];[2];[2];[2];[ 1.98523669];[1];[2];[2];[1];[2];[2]
0;866668601419456512;2017_06_07 19:14:40;[ 0.87338364];[1];[1];[2];[-395.84340021];[1];[1];[2];[1];[1];[1]
0;866668290290184192;2017_06_07 19:14:40;[ 0.87448291];[1];[1];[2];[-2439.66379399];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:14:41;[ 0.94539521];[2];[1];[2];[-215.23335923];[2];[1];[1];[1];[2];[2]
0;866661103203360768;2017_06_07 19:14:25;[ 0.84291823];[2];[2];[2];[-2.6544594];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 19:14:25;[ 0.86322982];[2];[1];[2];[-905.81622432];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 19:14:26;[ 0.97931714];[1];[1];[2];[-4676.47249658];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 19:14:27;[ 0.91358826];[2];[1];[2];[-421.82529669];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 19:14:11;[ 0.87457055];[2];[2];[2];[ 3.95672296];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_07 19:14:12;[ 0.86393135];[1];[1];[2];[ 49.90800137];[1];[1];[2];[1];[1];[1]
0;866668290290184192;2017_06_07 19:14:12;[ 0.88478834];[1];[1];[2];[ 533.35961431];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:14:13;[ 0.93244635];[2];[1];[2];[ 50.21153414];[2];[1];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:13:57;[ 0.88126507];[2];[2];[2];[ 0.62566568];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 19:13:58;[ 0.89962959];[2];[1];[2];[-381.30417235];[1];[1];[2];[1];[1];[2]
0;866668290290184192;2017_06_07 19:13:59;[ 1.00641478];[1];[1];[2];[-2568.24294413];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 19:14:00;[ 0.95173793];[2];[1];[2];[-227.12858636];[2];[2];[2];[1];[2];[2]
0;866661103203360768;2017_06_07 19:13:43;[ 0.8854462];[2];[2];[2];[ 2.22683919];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 19:13:44;[ 0.8917089];[2];[1];[2];[-183.79045335];[1];[2];[2];[1];[1];[1]
0;866668290290184192;2017_06_07 19:13:45;[ 1.01863133];[1];[1];[2];[-1097.00424719];[1];[2];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 19:13:45;[ 0.95478258];[2];[1];[2];[-96.09204715];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 19:13:29;[ 0.89158315];[2];[2];[2];[ 1.00380273];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_07 19:13:30;[ 0.88465877];[1];[1];[2];[-419.9429314];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:13:31;[ 0.88738827];[1];[1];[2];[-3185.69410615];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:13:32;[ 0.94894465];[2];[1];[2];[-280.50404201];[1];[1];[1];[1];[2];[2]
0;866661103203360768;2017_06_07 19:13:15;[ 0.85641783];[2];[2];[2];[ 2.32241483];[1];[1];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 19:13:15;[ 0.8734299];[2];[1];[2];[-32.10403829];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:13:16;[ 1.01427992];[1];[1];[2];[-231.66820422];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:13:17;[ 0.93214888];[2];[1];[2];[-18.32445923];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:13:00;[ 0.85840296];[2];[2];[2];[ 4.52413539];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 19:13:01;[ 0.88667744];[2];[1];[2];[ 235.96935349];[1];[2];[1];[1];[2];[1]
0;866668290290184192;2017_06_07 19:13:02;[ 1.05275466];[1];[1];[2];[ 1532.5996046];[1];[2];[2];[1];[2];[1]
0;866630898715947009;2017_06_07 19:13:02;[ 0.93405913];[2];[1];[2];[ 139.96156689];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 19:12:46;[ 0.90270324];[2];[2];[2];[ 4.32496637];[1];[1];[2];[1];[2];[1]
0;866668601419456512;2017_06_07 19:12:47;[ 0.88602526];[1];[1];[2];[ 179.41648521];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:12:47;[ 0.90875004];[1];[1];[2];[ 849.63949281];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:12:48;[ 0.96147639];[2];[1];[2];[ 80.56976828];[1];[1];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:12:30;[ 0.88460968];[2];[2];[2];[-3.26107141];[1];[1];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 19:12:30;[ 0.88815182];[1];[1];[2];[-369.35346404];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:12:31;[ 1.01431013];[1];[1];[2];[-1826.85106775];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 19:12:32;[ 0.95513676];[2];[1];[2];[-167.50635995];[1];[2];[1];[1];[2];[2]
0;866661103203360768;2017_06_07 19:12:16;[ 0.87159107];[2];[2];[2];[ 12.20240396];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 19:12:17;[ 0.8838373];[2];[1];[2];[ 1345.6921215];[1];[1];[2];[1];[1];[1]
0;866668290290184192;2017_06_07 19:12:18;[ 1.01416595];[1];[1];[2];[ 8549.44130138];[1];[2];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 19:12:18;[ 0.94094982];[2];[1];[2];[ 769.42383857];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 19:12:02;[ 0.87293556];[2];[2];[2];[ 1.9557893];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 19:12:03;[ 0.88304796];[2];[1];[2];[-46.87842668];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 19:12:04;[ 0.99161489];[1];[1];[2];[ 808.56083903];[1];[2];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 19:12:04;[ 0.93930729];[2];[1];[2];[ 69.53812527];[2];[2];[2];[1];[2];[2]
0;866661103203360768;2017_06_07 19:11:49;[ 0.84962924];[2];[2];[2];[ 1.9501811];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 19:11:49;[ 0.87010208];[2];[1];[2];[-80.29527145];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:11:50;[ 0.99644491];[1];[1];[2];[-468.00614933];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 19:11:51;[ 0.92269263];[2];[1];[2];[-39.96545115];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 19:11:35;[ 0.8487342];[2];[2];[2];[ 2.39047567];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 19:11:35;[ 0.87082196];[2];[1];[2];[-112.74904913];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:11:36;[ 1.01370548];[1];[1];[2];[-641.84541487];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:11:37;[ 0.91988206];[2];[1];[2];[-55.15841213];[1];[1];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:11:22;[ 0.84671852];[2];[2];[2];[ 3.38970377];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 19:11:22;[ 0.87054853];[2];[1];[2];[ 176.93887942];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:11:23;[ 0.99475704];[1];[1];[2];[ 767.70565755];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:11:24;[ 0.91767904];[2];[1];[2];[ 72.28426463];[2];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:11:09;[ 0.88581917];[2];[2];[2];[ 5.50166489];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 19:11:09;[ 0.9064091];[2];[1];[2];[ 31.28401098];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:11:10;[ 1.06426053];[1];[1];[2];[-112.40839699];[1];[1];[2];[1];[2];[2]
0;866630898715947009;2017_06_07 19:11:11;[ 0.96190591];[2];[1];[2];[-3.96114849];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 19:10:52;[ 0.86301859];[2];[2];[2];[ 0.77172668];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 19:10:52;[ 0.87026294];[2];[1];[2];[-289.79066986];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 19:10:53;[ 1.01182125];[1];[1];[2];[-1779.58392915];[1];[2];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:10:54;[ 0.9347126];[2];[1];[2];[-157.77285597];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:10:37;[ 0.87604463];[2];[2];[2];[ 3.34827543];[1];[2];[1];[1];[2];[1]
0;866668601419456512;2017_06_07 19:10:38;[ 0.86785363];[1];[1];[2];[-107.66576775];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:10:39;[ 0.87333112];[1];[1];[2];[-680.50662779];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:10:40;[ 0.93606055];[1];[1];[2];[-57.32778775];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:10:23;[ 0.89205576];[1];[2];[2];[ 2.20558959];[1];[2];[1];[1];[1];[2]
0;866668601419456512;2017_06_07 19:10:24;[ 0.8994891];[1];[1];[2];[-72.73134781];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 19:10:25;[ 1.01408886];[1];[1];[2];[-400.48881034];[1];[2];[2];[1];[1];[2]
0;866630898715947009;2017_06_07 19:10:25;[ 0.96289509];[1];[1];[2];[-34.09033254];[1];[2];[2];[1];[2];[2]
0;866661103203360768;2017_06_07 19:10:09;[ 0.86282565];[2];[2];[2];[ 6.12904151];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 19:10:10;[ 0.87470414];[2];[1];[2];[ 537.62013094];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:10:11;[ 1.01273902];[1];[1];[2];[ 3712.7506202];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 19:10:11;[ 0.93261397];[2];[1];[2];[ 333.56899051];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 19:09:55;[ 0.86486023];[2];[2];[2];[ 2.26891423];[1];[1];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 19:09:56;[ 0.88703545];[2];[1];[2];[-70.21284074];[1];[1];[2];[1];[1];[1]
0;866668290290184192;2017_06_07 19:09:56;[ 1.05273738];[1];[1];[2];[-357.02709558];[1];[1];[2];[1];[2];[1]
0;866630898715947009;2017_06_07 19:09:57;[ 0.94037676];[2];[1];[2];[-29.9869886];[1];[1];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 19:09:41;[ 0.85806648];[2];[2];[2];[ 0.13062688];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 19:09:42;[ 0.8791449];[2];[1];[2];[-92.99371573];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:09:43;[ 1.00313108];[1];[1];[2];[-1770.45725528];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 19:09:43;[ 0.9303182];[2];[1];[2];[-152.43803934];[1];[2];[1];[1];[2];[2]
0;866661103203360768;2017_06_07 19:09:27;[ 0.87037789];[2];[2];[2];[ 1.77172179];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 19:09:28;[ 0.88480969];[2];[1];[2];[-185.85818863];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:09:29;[ 1.0560698];[1];[1];[2];[-1187.6228035];[1];[1];[1];[1];[2];[1]
0;866630898715947009;2017_06_07 19:09:29;[ 0.94588131];[2];[1];[2];[-103.85980398];[2];[1];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:09:13;[ 0.87242492];[1];[2];[2];[ 3.70497146];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 19:09:14;[ 0.89552733];[1];[1];[2];[-174.64800151];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:09:15;[ 0.99894165];[1];[1];[2];[-1256.86749332];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:09:15;[ 0.94708178];[1];[1];[2];[-107.42529371];[2];[1];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:09:00;[ 0.88192703];[2];[2];[2];[ 8.5400568];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 19:09:01;[ 0.89534882];[2];[1];[2];[ 310.65464551];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:09:01;[ 1.00656486];[1];[1];[2];[ 14.18927998];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:09:02;[ 0.94941408];[2];[1];[2];[ 16.60937522];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 19:08:46;[ 0.86664044];[2];[2];[2];[ 7.36669678];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 19:08:47;[ 0.87664573];[2];[1];[2];[ 598.79115619];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 19:08:48;[ 0.99887838];[1];[1];[2];[ 3774.63579865];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 19:08:48;[ 0.93767245];[2];[1];[2];[ 341.67709346];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 19:08:32;[ 0.85500293];[2];[2];[2];[ 21.87858395];[1];[2];[1];[1];[1];[2]
0;866668601419456512;2017_06_07 19:08:33;[ 0.86819312];[2];[1];[2];[ 2569.45378234];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 19:08:34;[ 0.98922905];[1];[1];[2];[ 16277.71347499];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 19:08:34;[ 0.92247445];[2];[1];[2];[ 1464.0251793];[1];[2];[1];[1];[2];[2]
0;866661103203360768;2017_06_07 19:08:19;[ 0.86285569];[2];[2];[2];[ 0.98769177];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 19:08:20;[ 0.88428328];[2];[1];[2];[ 42.42361264];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 19:08:21;[ 0.99896614];[1];[1];[2];[ 150.56083153];[1];[1];[2];[1];[1];[2]
0;866630898715947009;2017_06_07 19:08:21;[ 0.93653108];[2];[1];[2];[ 14.92092061];[2];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 18:37:46;[ 0.8891111];[2];[2];[2];[ 2.79133855];[1];[1];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 18:37:47;[ 0.91198097];[2];[1];[2];[ 58.91658907];[1];[1];[2];[1];[1];[2]
0;866668290290184192;2017_06_07 18:37:48;[ 1.03502169];[1];[1];[2];[ 359.01267618];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 18:37:49;[ 0.95806269];[2];[1];[2];[ 34.23358364];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 18:37:32;[ 0.87539356];[2];[2];[2];[ 5.94608267];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_07 18:37:33;[ 0.86141722];[1];[1];[2];[ 721.66283528];[1];[2];[2];[1];[1];[1]
0;866668290290184192;2017_06_07 18:37:34;[ 0.8593761];[1];[1];[2];[ 4445.47547238];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 18:37:35;[ 0.931294];[2];[1];[2];[ 400.10417856];[1];[1];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 18:37:19;[ 0.86465564];[2];[2];[2];[ 8.32930173];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 18:37:19;[ 0.87454312];[2];[1];[2];[ 507.7522385];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 18:37:20;[ 1.00838198];[1];[1];[2];[ 3276.43710128];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 18:37:21;[ 0.93463748];[2];[1];[2];[ 298.01274541];[1];[1];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 18:37:05;[ 0.88649541];[2];[2];[2];[ 6.29291618];[1];[1];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 18:37:06;[ 0.89008816];[2];[1];[2];[ 236.4406288];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 18:37:07;[ 1.01751562];[1];[1];[2];[ 1036.21284973];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 18:37:08;[ 0.95809555];[2];[1];[2];[ 99.39014912];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 18:36:51;[ 0.87486754];[2];[2];[2];[ 3.33259197];[1];[1];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 18:36:52;[ 0.8946529];[2];[1];[2];[-9.45539487];[1];[1];[2];[1];[1];[1]
0;866668290290184192;2017_06_07 18:36:52;[ 0.99933317];[1];[1];[2];[-53.8437428];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 18:36:53;[ 0.94390294];[2];[2];[2];[-1.93379906];[2];[1];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 18:36:38;[ 0.87569661];[2];[2];[2];[ 2.79057];[1];[2];[1];[1];[1];[2]
0;866668601419456512;2017_06_07 18:36:39;[ 0.88063223];[2];[1];[2];[ 110.27585431];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 18:36:39;[ 1.01150509];[1];[1];[2];[ 685.70612423];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 18:36:40;[ 0.94667454];[2];[1];[2];[ 63.23424253];[2];[2];[1];[1];[2];[2]
0;866661103203360768;2017_06_07 18:36:24;[ 0.87758154];[2];[2];[2];[-1.77805839];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 18:36:25;[ 0.88061983];[2];[1];[2];[-701.31327009];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 18:36:26;[ 1.01358084];[1];[1];[2];[-4272.88986241];[1];[2];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 18:36:26;[ 0.94844965];[2];[1];[2];[-381.77425533];[2];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 18:36:10;[ 0.86966329];[2];[2];[2];[ 1.66635727];[1];[1];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 18:36:11;[ 0.88047142];[1];[1];[2];[-142.12319698];[1];[2];[2];[1];[1];[1]
0;866668290290184192;2017_06_07 18:36:11;[ 1.01506403];[1];[1];[2];[-897.96940348];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 18:36:12;[ 0.94531666];[2];[1];[2];[-78.75006963];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 18:35:56;[ 0.85575063];[2];[2];[2];[ 3.48318847];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 18:35:57;[ 0.87303378];[1];[1];[2];[-59.92412699];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 18:35:58;[ 0.99976911];[1];[1];[2];[-459.10164353];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 18:35:59;[ 0.92180669];[2];[1];[2];[-37.22448494];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 18:35:43;[ 0.87507504];[2];[2];[2];[ 0.31376199];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 18:35:43;[ 0.89067586];[2];[1];[2];[-447.72394403];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 18:35:44;[ 1.01682598];[1];[1];[2];[-1289.8920525];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 18:35:45;[ 0.94634077];[2];[1];[2];[-120.26091681];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 18:35:28;[ 0.89078403];[2];[2];[2];[ 4.03419478];[1];[2];[1];[1];[1];[2]
0;866668601419456512;2017_06_07 18:35:29;[ 0.90049645];[2];[1];[2];[ 60.27362431];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 18:35:30;[ 1.00999261];[1];[1];[2];[ 396.51983059];[1];[1];[1];[1];[1];[2]
0;866630898715947009;2017_06_07 18:35:31;[ 0.95983892];[2];[1];[2];[ 38.62110235];[1];[2];[1];[1];[2];[2]
0;866661103203360768;2017_06_07 18:35:14;[ 0.90245002];[2];[2];[2];[ 0.87168434];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 18:35:15;[ 0.92192704];[1];[1];[2];[-266.33513442];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 18:35:16;[ 1.03538533];[1];[1];[2];[-1468.2818253];[1];[2];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 18:35:17;[ 0.97251652];[1];[1];[2];[-130.59951442];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 18:35:00;[ 0.89103655];[2];[2];[2];[ 4.21262329];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 18:35:01;[ 0.8983044];[2];[1];[2];[ 365.76074523];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 18:35:02;[ 1.00785777];[1];[1];[2];[ 2298.01379422];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 18:35:02;[ 0.96571844];[2];[1];[2];[ 207.55187735];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 18:34:47;[ 0.86572233];[2];[2];[2];[ 3.06224929];[1];[1];[1];[1];[2];[2]
0;866668601419456512;2017_06_07 18:34:48;[ 0.87624508];[2];[1];[2];[-2.53825154];[1];[1];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 18:34:49;[ 0.99800665];[1];[1];[2];[-34.76086598];[1];[1];[1];[1];[1];[2]
0;866630898715947009;2017_06_07 18:34:49;[ 0.95106375];[2];[1];[2];[-0.51017643];[1];[1];[1];[1];[2];[2]
0;866661103203360768;2017_06_07 18:34:33;[ 0.85145486];[2];[2];[2];[ 4.06253716];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 18:34:34;[ 0.86786666];[2];[1];[2];[ 169.93670235];[1];[2];[2];[1];[1];[1]
0;866668290290184192;2017_06_07 18:34:34;[ 0.97579549];[1];[1];[2];[ 1137.08292693];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_07 18:34:35;[ 0.92188377];[2];[1];[2];[ 104.49499317];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 18:34:19;[ 0.86584172];[2];[2];[2];[ 5.23753744];[1];[1];[1];[1];[1];[1]
0;866668601419456512;2017_06_07 18:34:20;[ 0.87474664];[2];[1];[2];[ 194.30975844];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 18:34:20;[ 1.012774];[1];[1];[2];[ 417.98506027];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_07 18:34:21;[ 0.93536279];[2];[1];[2];[ 45.39424596];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_07 18:34:05;[ 0.88275137];[2];[2];[2];[ 3.71275836];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 18:34:06;[ 0.9026792];[1];[1];[2];[ 86.63934661];[1];[1];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 18:34:07;[ 1.01649426];[1];[1];[2];[ 550.61041598];[1];[1];[1];[1];[1];[2]
0;866630898715947009;2017_06_07 18:34:07;[ 0.95119105];[2];[1];[2];[ 52.06162043];[2];[2];[1];[1];[2];[2]
0;866661103203360768;2017_06_07 18:33:51;[ 0.85810867];[2];[2];[2];[ 3.43586333];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_07 18:33:52;[ 0.87412202];[2];[1];[2];[ 432.72538491];[1];[1];[1];[1];[1];[2]
0;866668290290184192;2017_06_07 18:33:53;[ 1.013768];[1];[1];[2];[ 2517.96496473];[1];[2];[2];[1];[1];[2]
0;866630898715947009;2017_06_07 18:33:53;[ 0.92890045];[2];[1];[2];[ 227.66986295];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_07 18:33:37;[ 0.87344302];[2];[2];[2];[ 4.38403732];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_07 18:33:38;[ 0.87028625];[2];[1];[2];[ 87.38608471];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_07 18:33:39;[ 0.99781687];[1];[1];[2];[-297.14926305];[1];[1];[1];[1];[1];[1]
